"","year","state","party","digit","total_counties","expected","observed","expected_p","obs_proportion","sd_digit","abs_residual","cont_correction","apply_correction","z_stat","z_sig","follow_chisquare"
"26",1996,"OH","democrat",6,88,5.89131748749396,11,0.0669467896306132,0.125,0.0266426087713851,0.0580532103693868,0.00568181818181818,TRUE,1.96570060525818,TRUE,TRUE
"27",1996,"OH","republican",8,88,4.50142197536955,11,0.0511525224473813,0.125,0.0234849908294085,0.0738474775526187,0.00568181818181818,TRUE,2.90252016132115,TRUE,TRUE
"28",1996,"OK","democrat",7,77,4.46537991728188,9,0.0579919469776867,0.116883116883117,0.0266358027443641,0.0588911699054301,0.00649350649350649,TRUE,1.96718919699203,TRUE,TRUE
"29",1996,"PA","democrat",4,67,6.49297087153978,12,0.0969100130080564,0.17910447761194,0.0361420213500323,0.0821944646038839,0.00746268656716418,TRUE,2.06772546872653,TRUE,FALSE
"30",1996,"PA","democrat",5,67,5.30514348519086,12,0.0791812460476248,0.17910447761194,0.0329883688959831,0.0999232315643155,0.00746268656716418,TRUE,2.802822573274,TRUE,FALSE
"31",1996,"SC","democrat",5,46,3.64233731819074,8,0.0791812460476248,0.173913043478261,0.0398124888429362,0.094731797430636,0.0108695652173913,TRUE,2.10643028483069,TRUE,TRUE
"32",1996,"SC","republican",3,46,5.7471818839818,11,0.1249387366083,0.239130434782609,0.0487515994616145,0.114191698174309,0.0108695652173913,TRUE,2.11935883330905,TRUE,TRUE
"33",1996,"SD","republican",2,66,11.622023097675,5,0.176091259055681,0.0757575757575758,0.0468852770616692,0.100333683298105,0.00757575757575758,TRUE,1.97840199601127,TRUE,TRUE
"34",1996,"TN","democrat",6,95,6.35994501490826,12,0.0669467896306132,0.126315789473684,0.0256422589096013,0.059368999843071,0.00526315789473684,TRUE,2.11002634904662,TRUE,TRUE
"35",1996,"VA","republican",2,95,16.7286696102897,29,0.176091259055681,0.305263157894737,0.039079288839603,0.129171898839056,0.00526315789473684,TRUE,3.17070101896915,TRUE,TRUE
"36",1996,"WI","republican",2,72,12.678570652009,20,0.176091259055681,0.277777777777778,0.0448892352135086,0.101686518722097,0.00694444444444444,TRUE,2.11057448020726,TRUE,TRUE
"37",2000,"AL","democrat",4,67,6.49297087153978,18,0.0969100130080564,0.26865671641791,0.0361420213500323,0.171746703409854,0.00746268656716418,TRUE,4.54551269425729,TRUE,FALSE
"38",2000,"AL","republican",4,67,6.49297087153978,12,0.0969100130080564,0.17910447761194,0.0361420213500323,0.0821944646038839,0.00746268656716418,TRUE,2.06772546872653,TRUE,TRUE
"39",2000,"AL","republican",6,67,4.48543490525109,9,0.0669467896306132,0.134328358208955,0.0305337877418149,0.067381568578342,0.00746268656716418,TRUE,1.96237959462596,TRUE,TRUE
"40",2000,"AR","republican",3,75,9.37040524562249,17,0.1249387366083,0.226666666666667,0.0381801080325033,0.101727930058367,0.00666666666666667,TRUE,2.48981127320994,TRUE,FALSE
"41",2000,"GA","democrat",2,159,27.9985101898533,43,0.176091259055681,0.270440251572327,0.0302071597514684,0.0943489925166458,0.00314465408805031,TRUE,3.01929539814355,TRUE,FALSE
"42",2000,"GA","democrat",4,159,15.408692068281,6,0.0969100130080564,0.0377358490566038,0.0234612570219346,0.0591741639514526,0.00314465408805031,TRUE,2.38817169135561,TRUE,FALSE
"43",2000,"IA","democrat",2,99,17.4330346465124,33,0.176091259055681,0.333333333333333,0.0382816684167021,0.157242074277652,0.00505050505050505,TRUE,3.97557304897262,TRUE,FALSE
"44",2000,"IA","democrat",6,99,6.62773217343071,1,0.0669467896306132,0.0101010101010101,0.0251188924409955,0.0568457795296031,0.00505050505050505,TRUE,2.06200470823965,TRUE,FALSE
"45",2000,"IA","democrat",7,99,5.74120275079099,0,0.0579919469776867,0,0.0234905700107197,0.0579919469776867,0.00505050505050505,TRUE,2.25373168480043,TRUE,FALSE
"46",2000,"IA","republican",1,99,29.8019695707341,19,0.301029995663981,0.191919191919192,0.0461016594471726,0.109110803744789,0.00505050505050505,TRUE,2.25719203911794,TRUE,FALSE
